Ali,D,Johnson,62,3,5,9
Dinesh,S,Williams,55,19,8,0
David,S,Davis,29,16,7,17
Dinesh,O,Williams,32,6,3,13
Patryck,S,Davis,38,10,14,6
Patryck,O,Johnson,21,7,13,10
Dinesh,S,Williams,46,9,7,17
Patryck,A,Davis,61,15,3,19
Ali,A,Davis,31,0,11,5
David,A,Smith,52,19,4,7
Patryck,S,Davis,42,5,7,7
David,A,Davis,59,7,11,5
David,O,Johnson,45,4,11,13
Ali,O,Davis,24,11,7,12
David,A,Davis,36,2,8,9
David,A,Johnson,34,10,2,5
Patryck,A,Davis,25,19,4,4
Ali,O,Smith,23,12,2,6
Dinesh,A,Johnson,34,9,5,9
Patryck,O,Davis,21,13,19,0
Ali,A,Williams,24,18,14,15
Ali,A,Williams,26,12,1,8
Dinesh,S,Johnson,47,8,13,13
Ali,A,Davis,59,1,16,18
Dinesh,O,Johnson,32,0,15,1
Dinesh,O,Smith,32,18,1,2
Patryck,A,Davis,31,5,15,14
Ali,D,Smith,34,11,11,17
Dinesh,S,Johnson,49,7,12,9
Ali,A,Williams,38,7,10,5
Patryck,S,Smith,57,16,14,8
Patryck,O,Williams,62,16,13,2
David,O,Williams,62,15,0,13
Ali,O,Davis,45,6,8,14
Ali,D,Davis,64,14,8,3
Patryck,S,Johnson,60,5,10,6
David,S,Davis,62,13,10,6
David,D,Williams,46,17,8,10
David,D,Johnson,50,6,3,11
Dinesh,O,Davis,52,11,17,6
Dinesh,D,Williams,44,3,4,2
David,D,Johnson,33,14,7,18
Patryck,O,Johnson,58,3,2,8
Patryck,S,Smith,52,17,0,5
Ali,O,Smith,34,19,15,3
David,D,Smith,62,17,12,6
David,O,Davis,39,3,10,10
Patryck,A,Williams,47,4,1,2
Ali,A,Johnson,23,10,18,11
Dinesh,S,Johnson,57,18,17,8
Patryck,S,Davis,53,15,11,9
Patryck,A,Davis,32,7,3,15
David,D,Johnson,60,16,7,6
Dinesh,O,Williams,32,17,8,2
Dinesh,D,Smith,26,3,13,2
David,S,Williams,52,18,18,2
Patryck,O,Williams,29,4,11,16
Dinesh,A,Smith,60,1,0,12
David,S,Davis,34,12,11,2
Ali,D,Williams,48,10,17,9
Ali,S,Smith,28,6,10,16
Ali,D,Davis,25,3,3,17
Patryck,S,Smith,62,10,13,5
Patryck,S,Davis,19,14,8,11
David,S,Smith,36,0,11,1
Ali,D,Smith,39,14,18,16
David,D,Davis,60,7,2,14
Dinesh,O,Williams,42,2,4,16
Patryck,O,Williams,32,10,15,5
Dinesh,O,Johnson,24,0,16,3
Patryck,S,Smith,24,7,7,4
Dinesh,A,Davis,27,16,18,6
Dinesh,O,Smith,18,17,9,9
Dinesh,O,Davis,60,0,7,8
Ali,A,Smith,38,17,2,1
Dinesh,S,Davis,45,5,0,0
Ali,A,Davis,39,9,13,5
Ali,D,Smith,26,1,7,7
Patryck,A,Smith,29,1,19,19
Ali,D,Johnson,44,19,11,11
Dinesh,O,Johnson,61,15,14,19
David,S,Smith,26,9,0,15
Ali,O,Davis,40,17,12,13
Dinesh,A,Williams,62,18,19,1
Dinesh,A,Davis,28,18,12,17
Ali,O,Johnson,54,12,0,17
Dinesh,D,Davis,57,9,3,6
David,O,Johnson,46,5,13,1
Patryck,A,Williams,43,0,8,13
Dinesh,S,Johnson,35,2,0,16
David,A,Smith,24,17,13,19
Patryck,D,Williams,40,8,11,7
Patryck,D,Davis,56,16,10,3
Dinesh,A,Williams,23,17,19,5
Patryck,D,Williams,22,7,14,8
Dinesh,D,Davis,37,9,7,7
Ali,A,Williams,59,11,17,9
David,A,Williams,18,10,9,10
Patryck,O,Davis,30,15,0,5
Ali,S,Davis,37,13,6,0
Patryck,D,Davis,42,4,3,6
David,D,Davis,18,18,7,9
Patryck,D,Davis,32,1,16,7
Patryck,S,Smith,60,4,11,6
Ali,S,Johnson,39,11,9,0
Ali,D,Williams,49,13,11,15
David,S,Davis,34,9,15,14
Ali,S,Johnson,51,1,0,15
Patryck,O,Smith,46,1,2,6
Ali,O,Davis,48,7,5,19
Patryck,O,Smith,44,17,2,9
Ali,S,Williams,43,1,0,9
David,D,Davis,50,18,19,1
Patryck,A,Williams,55,17,10,19
Ali,A,Johnson,36,12,5,0
Patryck,S,Davis,37,18,3,9
Patryck,S,Davis,18,15,12,3
Dinesh,D,Johnson,25,11,5,14
Dinesh,A,Johnson,19,0,15,4
Ali,S,Smith,54,4,15,8
Ali,A,Johnson,37,1,16,4
Ali,D,Johnson,30,3,5,10
David,D,Williams,28,17,1,18
Patryck,A,Williams,37,1,10,12
Patryck,A,Williams,59,11,1,13
Patryck,S,Davis,33,10,1,7
David,D,Williams,37,18,9,19
Patryck,A,Johnson,23,7,2,6
Ali,S,Davis,22,2,18,14
David,A,Johnson,19,2,13,2
Dinesh,A,Johnson,26,4,8,0
Dinesh,S,Davis,38,16,10,18
David,O,Williams,27,0,18,0
David,O,Davis,22,6,6,15
Dinesh,D,Johnson,35,13,6,6
Dinesh,D,Williams,50,2,4,14
David,A,Johnson,33,5,14,16
Dinesh,D,Davis,53,15,18,5
Ali,A,Davis,39,16,14,19
Patryck,A,Davis,55,6,7,14
Dinesh,A,Johnson,60,1,17,6
Ali,S,Smith,50,8,16,12
Patryck,S,Johnson,43,5,9,8
Patryck,O,Davis,46,14,8,5
Ali,A,Johnson,32,5,18,18
Ali,O,Johnson,20,7,18,18
David,A,Johnson,22,13,0,6
Ali,O,Williams,24,1,7,4
David,S,Johnson,58,9,1,18
Ali,O,Smith,38,14,17,6
David,A,Williams,42,19,6,10
Dinesh,A,Davis,62,3,14,13
Ali,O,Johnson,53,15,11,14
David,A,Smith,55,6,1,14
David,A,Davis,42,1,4,8
Dinesh,D,Davis,45,9,10,8
Ali,O,Johnson,36,14,9,10
Ali,D,Davis,46,9,11,0
Patryck,A,Johnson,21,15,16,8
David,D,Williams,35,11,13,8
Patryck,A,Davis,20,19,13,4
David,O,Johnson,46,1,13,9
David,O,Smith,22,5,15,0
David,S,Davis,32,18,1,12
Dinesh,A,Williams,40,6,4,16
David,O,Johnson,57,18,18,5
Dinesh,A,Williams,31,2,7,19
Dinesh,D,Williams,25,9,8,7
Dinesh,A,Williams,59,2,9,11
Dinesh,A,Williams,22,3,13,10
David,A,Smith,57,6,17,11
Patryck,O,Davis,38,12,8,14
Dinesh,O,Smith,56,6,12,17
David,A,Smith,30,16,13,7
Dinesh,D,Davis,49,17,4,7
Ali,A,Johnson,48,12,4,5
David,O,Williams,44,0,15,10
Dinesh,D,Smith,62,4,7,9
Patryck,S,Davis,64,5,4,17
Ali,D,Davis,54,14,18,8
Patryck,D,Williams,49,7,8,13
Ali,O,Johnson,50,18,11,5
David,S,Davis,46,5,8,14
Dinesh,A,Johnson,44,3,17,2
Patryck,A,Williams,54,2,14,0
David,D,Smith,47,9,19,7
Dinesh,A,Johnson,28,15,8,9
Ali,S,Smith,64,16,3,8
Ali,S,Johnson,54,7,6,10
Patryck,D,Johnson,32,18,2,14
Dinesh,S,Davis,27,6,18,8
Ali,D,Davis,52,1,0,10
Dinesh,D,Davis,30,5,12,18
David,S,Smith,38,7,2,13
David,O,Williams,18,12,19,16
Dinesh,O,Williams,61,19,4,1
Dinesh,S,Johnson,25,9,5,15
Ali,A,Williams,32,10,16,4
Ali,S,Davis,18,13,6,3
David,D,Smith,57,8,2,5
Patryck,S,Smith,25,3,10,4
Dinesh,O,Smith,35,10,16,10
David,O,Williams,52,0,15,9
Patryck,S,Johnson,23,16,16,19
Patryck,O,Johnson,53,6,9,12
Patryck,D,Williams,26,1,6,19
Dinesh,O,Johnson,31,15,19,17
Dinesh,S,Williams,53,14,16,1
Patryck,D,Smith,27,7,15,15
Patryck,S,Williams,32,18,10,11
Ali,D,Davis,46,17,11,19
Patryck,A,Johnson,55,11,2,3
Dinesh,S,Davis,24,19,12,5
Patryck,D,Davis,29,15,6,18
David,D,Smith,57,0,4,12
Patryck,D,Williams,57,1,11,15
Ali,O,Williams,20,1,17,6
David,S,Williams,47,19,0,12
Patryck,A,Johnson,62,4,18,10
Patryck,A,Johnson,62,19,11,2
David,O,Williams,52,13,18,6
Patryck,D,Johnson,23,13,9,5
Patryck,S,Johnson,49,8,11,0
David,D,Smith,20,13,2,19
Patryck,A,Smith,18,3,7,14
Dinesh,O,Smith,22,14,5,11
David,A,Smith,37,14,10,17
Ali,O,Smith,43,14,2,17
Patryck,A,Williams,41,6,3,0
David,O,Williams,59,18,18,13
David,D,Williams,39,11,17,4
Dinesh,D,Johnson,53,7,3,4
Ali,D,Smith,24,14,1,16
Ali,A,Williams,32,9,8,13
David,D,Davis,51,15,9,19
David,O,Smith,31,0,5,18
Ali,O,Smith,30,1,5,15
David,A,Williams,24,8,1,1
David,D,Smith,41,6,19,13
Patryck,O,Smith,41,11,1,5
David,O,Johnson,42,17,0,8
Patryck,A,Smith,28,11,7,14
Ali,O,Johnson,40,17,14,11
David,A,Davis,19,10,14,9
Dinesh,A,Johnson,30,9,8,11
Dinesh,O,Davis,32,9,16,11
Patryck,D,Smith,19,10,16,6
David,A,Smith,27,16,7,14
Dinesh,D,Davis,33,7,16,10
Dinesh,D,Davis,30,2,18,16
Ali,O,Williams,58,13,0,10
Dinesh,D,Smith,38,0,5,8
Patryck,O,Smith,51,1,3,6
Patryck,S,Davis,26,18,14,9
Ali,O,Johnson,42,0,5,9
Dinesh,A,Williams,40,16,11,16
David,O,Davis,53,11,10,19
David,D,Smith,39,17,6,12
Patryck,O,Williams,30,4,2,5
Dinesh,O,Williams,26,14,7,1
David,S,Davis,45,15,7,13
Patryck,D,Smith,27,12,3,9
Ali,S,Davis,18,14,11,0
Dinesh,D,Johnson,63,5,10,3
David,O,Smith,41,0,14,16
Patryck,O,Davis,33,8,5,8
Ali,O,Smith,24,0,6,15
Patryck,D,Davis,61,12,14,6
David,S,Smith,58,9,13,15
Dinesh,D,Williams,57,9,14,8
Dinesh,D,Johnson,20,6,14,9
Dinesh,O,Johnson,21,2,3,9
Patryck,D,Davis,31,2,15,8
David,A,Williams,45,15,19,19
Dinesh,D,Johnson,46,10,13,4
Patryck,S,Smith,24,7,7,6
Patryck,D,Johnson,51,16,13,11
Patryck,A,Johnson,19,10,7,17
Dinesh,S,Smith,21,1,0,6
Ali,O,Smith,37,5,5,6
David,O,Williams,24,13,19,17
Ali,A,Smith,43,15,4,6
Patryck,O,Davis,35,9,16,9
Ali,S,Smith,21,6,14,13
David,O,Smith,41,2,19,13
David,D,Williams,33,10,10,11
Dinesh,A,Williams,29,12,0,5
Patryck,O,Smith,58,1,18,16
David,O,Johnson,47,0,15,8
Dinesh,A,Johnson,28,5,16,4
Patryck,A,Johnson,23,8,4,19
David,O,Davis,37,17,4,10
Ali,S,Smith,29,12,13,14
David,A,Johnson,55,2,19,19
David,A,Davis,63,7,17,19
David,O,Williams,22,19,4,10
Patryck,S,Williams,52,7,11,0
David,D,Johnson,52,16,1,13
Dinesh,A,Williams,40,18,0,6
Dinesh,D,Davis,37,19,1,10
Ali,D,Davis,54,7,18,0
Patryck,D,Smith,28,11,10,14
Ali,O,Davis,28,18,12,10
Patryck,O,Davis,53,19,14,11
Dinesh,O,Davis,49,13,6,17
Patryck,D,Smith,60,7,4,12
Ali,D,Johnson,39,9,11,2
Ali,D,Smith,39,1,11,19
Ali,A,Smith,46,13,12,16
Ali,S,Smith,51,9,11,4
Dinesh,S,Smith,53,13,18,14
David,D,Smith,54,5,0,4
David,D,Smith,53,16,13,15
Ali,D,Johnson,51,1,10,17
Patryck,A,Johnson,56,10,8,4
Patryck,O,Davis,43,17,16,19
Patryck,O,Williams,44,10,16,9
Dinesh,D,Davis,54,19,12,0
Patryck,D,Johnson,43,11,8,5
Dinesh,O,Johnson,35,19,10,13
Dinesh,D,Smith,41,10,5,15
Dinesh,O,Williams,35,14,11,2
Patryck,O,Williams,58,4,3,7
Dinesh,O,Smith,34,0,13,0
Patryck,A,Williams,55,9,18,15
Dinesh,A,Davis,37,4,1,9
Patryck,D,Johnson,57,1,12,14
Ali,A,Johnson,23,5,0,11
Patryck,S,Davis,39,7,9,6
Dinesh,O,Williams,54,1,8,13
Patryck,S,Johnson,35,11,12,8
David,S,Davis,21,2,11,16
Ali,D,Davis,51,15,10,1
Patryck,O,Johnson,61,2,17,13
Patryck,S,Smith,53,13,10,15
Patryck,A,Davis,27,3,5,4
Ali,A,Davis,24,11,14,7
Ali,O,Williams,38,15,11,15
Patryck,S,Davis,27,5,18,10
Ali,O,Smith,33,15,0,2
David,S,Davis,33,13,14,7
Dinesh,S,Williams,34,8,18,0
Dinesh,O,Johnson,30,17,17,5
David,A,Johnson,40,11,15,5
David,S,Smith,37,1,1,16
Ali,D,Davis,43,10,9,8
Dinesh,S,Williams,54,3,6,15
David,D,Davis,22,7,5,0
Dinesh,D,Johnson,19,10,19,5
Patryck,A,Williams,61,16,8,9
Ali,D,Smith,64,2,1,3
Dinesh,O,Williams,31,11,5,14
David,D,Davis,51,14,0,3
Ali,S,Williams,49,2,15,8
Dinesh,O,Smith,36,17,0,1
Ali,D,Williams,55,4,14,14
David,O,Johnson,48,4,16,16
David,S,Smith,48,0,12,15
Ali,S,Johnson,18,7,2,3
Ali,S,Johnson,51,16,6,0
David,S,Smith,41,2,19,14
David,O,Davis,21,1,18,19
Ali,S,Smith,49,10,4,5
Patryck,S,Smith,29,9,16,5
David,O,Williams,45,15,9,0
David,A,Davis,51,10,2,14
Patryck,S,Smith,33,5,8,13
David,A,Davis,56,2,4,18
Ali,A,Johnson,41,15,1,0
Dinesh,O,Johnson,40,15,0,7
David,S,Johnson,43,9,14,4
David,D,Williams,22,10,17,14
Patryck,S,Davis,39,11,18,5
Ali,A,Smith,40,4,12,4
David,D,Williams,28,11,13,18
Dinesh,D,Smith,54,17,3,18
Ali,D,Davis,41,13,12,7
Patryck,A,Davis,61,11,1,1
Ali,D,Smith,61,3,19,0
David,A,Johnson,21,18,4,4
Patryck,O,Davis,54,9,13,3
Ali,O,Smith,26,3,13,18
Patryck,O,Davis,42,18,8,0
David,S,Davis,60,8,5,6
David,S,Williams,55,10,18,16
Patryck,A,Williams,47,12,19,13
David,D,Johnson,43,5,17,6
Ali,S,Smith,64,9,11,2
Patryck,A,Davis,24,12,8,12
David,S,Williams,54,5,4,12
Dinesh,O,Williams,61,19,7,16
Dinesh,S,Williams,23,11,1,1
David,D,Davis,45,11,9,3
Dinesh,A,Williams,24,16,12,9
Ali,A,Williams,19,10,14,12
Patryck,O,Johnson,61,15,12,10
Ali,A,Williams,36,8,11,3
David,O,Williams,19,11,4,17
Patryck,D,Smith,37,7,11,7
Patryck,S,Johnson,46,19,8,2
Ali,S,Smith,43,14,8,3
David,A,Johnson,43,15,19,2
Ali,O,Williams,20,15,3,1
Dinesh,A,Johnson,38,16,3,8
Patryck,O,Williams,43,11,4,11
Dinesh,S,Smith,53,18,15,14
Patryck,O,Smith,39,10,15,5
Dinesh,D,Williams,50,15,2,11
David,A,Johnson,39,15,18,1
Dinesh,S,Smith,38,16,3,17
Patryck,D,Williams,52,5,1,7
David,S,Smith,33,6,9,1
David,S,Davis,35,9,9,19
Ali,O,Johnson,63,6,14,6
Dinesh,A,Davis,37,16,17,17
Dinesh,A,Williams,58,0,17,15
Dinesh,D,Davis,32,7,18,1
Dinesh,A,Davis,38,0,2,14
Dinesh,D,Davis,56,17,16,1
Patryck,D,Williams,30,14,18,16
Ali,D,Davis,39,19,12,0
Dinesh,S,Williams,22,3,15,4
Ali,O,Johnson,22,18,0,4
Dinesh,O,Williams,20,11,3,3
Dinesh,O,Davis,31,9,18,14
Ali,D,Smith,35,17,2,3
David,A,Davis,37,3,2,7
David,S,Johnson,37,18,17,6
Patryck,D,Davis,49,18,3,0
Dinesh,A,Johnson,34,7,7,15
Patryck,S,Davis,61,7,17,7
Patryck,A,Davis,45,2,6,1
Patryck,A,Johnson,54,1,13,11
Patryck,O,Davis,46,19,4,9
David,O,Smith,51,13,1,17
Ali,O,Davis,20,4,16,11
David,A,Williams,37,15,1,5
David,O,Williams,38,0,15,14
Patryck,O,Smith,56,7,7,12
Ali,O,Davis,23,0,13,15
Dinesh,O,Smith,25,13,8,15
Ali,S,Davis,27,16,0,6
David,A,Smith,38,18,0,8
Dinesh,D,Williams,45,15,11,2
Dinesh,O,Smith,41,9,2,4
David,D,Davis,32,3,7,17
Ali,A,Smith,64,19,9,15
David,O,Smith,59,7,6,6
Dinesh,D,Smith,34,4,5,8
Ali,O,Johnson,31,0,8,5
Ali,A,Smith,30,10,15,12
Patryck,A,Williams,25,9,3,6
Patryck,A,Davis,37,10,1,10
Patryck,O,Williams,32,9,0,14
Ali,A,Williams,20,17,0,8
Ali,O,Davis,40,3,7,6
David,A,Johnson,32,1,17,8
Dinesh,O,Smith,40,13,11,8
David,S,Davis,48,2,5,1
Ali,S,Davis,25,9,10,1
David,O,Smith,45,17,0,10
David,S,Smith,53,19,10,1
Ali,D,Williams,44,4,1,15
Dinesh,S,Davis,20,17,7,7
Patryck,A,Johnson,21,1,13,2
David,O,Johnson,41,8,5,5
Dinesh,D,Smith,36,9,0,12
David,D,Johnson,34,18,5,2
David,D,Johnson,60,13,1,1
Dinesh,A,Johnson,43,16,3,12
Ali,D,Williams,19,9,16,3
Patryck,S,Smith,58,13,6,6
David,O,Johnson,62,18,4,12
Patryck,A,Johnson,47,8,8,18
David,O,Smith,19,18,14,2
Ali,A,Davis,27,4,1,18
Ali,D,Davis,49,3,3,18
David,D,Williams,35,10,10,16
Dinesh,A,Smith,24,15,15,7
David,D,Williams,27,0,19,4
Dinesh,S,Johnson,39,16,12,14
Dinesh,A,Johnson,35,8,13,4
Dinesh,D,Williams,48,4,11,12
Dinesh,O,Smith,45,10,18,7
Dinesh,D,Johnson,20,15,10,1
Ali,S,Williams,36,2,1,15
Ali,D,Davis,64,2,16,3
David,A,Davis,51,19,7,12
David,A,Williams,53,15,18,17
Ali,A,Davis,21,2,5,1
Dinesh,A,Williams,59,13,11,16
Dinesh,A,Williams,48,9,18,16
Patryck,S,Williams,21,13,5,11
Dinesh,S,Johnson,50,3,19,5
Dinesh,A,Smith,31,15,8,16
David,S,Smith,32,12,14,0
Patryck,O,Davis,58,12,10,2
Patryck,A,Smith,59,15,2,1
Patryck,O,Davis,54,16,5,4
Dinesh,D,Johnson,32,15,18,8
David,S,Smith,48,19,19,19
Dinesh,S,Davis,45,8,0,15
Dinesh,A,Williams,18,18,6,16
Ali,O,Davis,33,8,12,13
Ali,A,Davis,46,0,7,19
Patryck,A,Smith,61,8,8,1
Dinesh,S,Johnson,43,6,14,11
David,A,Williams,41,11,14,4
Dinesh,D,Davis,33,2,3,19
David,D,Johnson,52,19,4,10
David,A,Smith,32,17,8,6
Ali,O,Williams,40,7,17,3
Patryck,S,Smith,30,10,7,8
David,D,Johnson,44,2,7,10
Dinesh,A,Johnson,31,2,11,7
Dinesh,S,Davis,24,9,18,6
Patryck,D,Smith,19,18,18,15
Ali,S,Davis,63,16,13,13
Patryck,D,Williams,42,2,4,16
Patryck,D,Williams,62,15,15,16
David,O,Davis,55,9,17,10
Ali,O,Davis,19,7,14,0
David,O,Johnson,52,8,9,9
Dinesh,S,Johnson,60,7,8,9
Dinesh,A,Smith,31,5,13,0
Patryck,A,Smith,26,19,18,1
Dinesh,A,Johnson,19,15,5,6
David,A,Johnson,34,11,12,2
David,O,Johnson,51,11,0,3
David,D,Smith,24,9,3,2
Ali,D,Williams,43,9,10,1
Dinesh,O,Smith,43,13,19,11
David,A,Smith,40,14,4,14
David,A,Davis,62,2,3,5
Ali,D,Smith,56,4,11,14
David,O,Williams,33,5,5,13
David,S,Smith,38,10,18,1
Patryck,S,Williams,22,2,0,15
Ali,A,Williams,41,3,3,10
Dinesh,S,Johnson,52,10,10,5
Ali,O,Smith,44,3,5,16
David,A,Johnson,30,6,1,9
Ali,D,Williams,58,16,14,2
Dinesh,S,Davis,47,10,19,14
David,O,Williams,59,9,3,13
Dinesh,S,Williams,18,9,8,3
Dinesh,O,Davis,63,2,14,11
Patryck,A,Johnson,35,18,1,14
Dinesh,A,Williams,27,9,14,19
Ali,D,Davis,54,15,3,0
Patryck,D,Davis,59,12,15,6
David,A,Smith,62,9,12,16
Patryck,O,Johnson,37,6,19,13
Patryck,A,Johnson,63,9,4,2
Patryck,A,Johnson,33,15,17,16
Ali,O,Smith,54,11,13,19
Ali,O,Williams,49,0,5,2
Ali,A,Johnson,54,12,14,8
Ali,O,Williams,50,19,16,15
David,A,Williams,49,10,12,19
Patryck,S,Davis,28,18,12,5
Dinesh,S,Smith,54,16,8,3
Patryck,O,Williams,51,3,5,14
Dinesh,A,Smith,60,9,15,7
Patryck,O,Davis,24,1,14,12
Patryck,S,Smith,52,17,13,5
Dinesh,D,Davis,38,7,7,1
Dinesh,S,Davis,43,15,8,18
Patryck,O,Johnson,40,9,13,4
Patryck,O,Williams,25,18,8,1
Dinesh,D,Williams,53,5,19,8
Dinesh,S,Davis,59,6,18,8
Dinesh,A,Williams,29,10,14,2
David,A,Johnson,36,12,12,11
Patryck,S,Davis,61,4,10,10
David,O,Davis,41,10,18,12
David,D,Smith,25,18,6,5
Patryck,D,Johnson,25,1,3,5
David,O,Johnson,59,13,17,16
David,A,Williams,47,16,14,3
David,A,Davis,43,11,0,15
Dinesh,A,Smith,22,8,13,1
Dinesh,A,Smith,41,16,15,16
Ali,S,Smith,28,4,10,13
David,S,Smith,36,4,10,12
David,S,Smith,23,1,7,4
David,S,Davis,45,7,18,4
Dinesh,O,Williams,22,17,2,13
Dinesh,S,Williams,39,18,14,6
Dinesh,D,Davis,23,13,0,6
Ali,S,Davis,22,14,14,5
David,A,Williams,56,6,16,19
David,O,Williams,44,0,4,9
Ali,S,Davis,47,15,19,6
Dinesh,O,Johnson,43,11,3,11
Patryck,S,Johnson,31,11,17,13
David,D,Williams,56,19,8,9
Patryck,S,Johnson,64,0,6,6
Patryck,A,Smith,46,6,8,2
Dinesh,A,Smith,55,1,3,19
Ali,O,Johnson,26,3,16,17
Ali,D,Davis,40,16,6,6
Ali,O,Smith,46,5,12,15
David,D,Smith,50,9,0,19
Patryck,O,Johnson,58,15,10,5
Dinesh,A,Johnson,29,0,13,3
Dinesh,S,Smith,40,4,10,8
Ali,S,Smith,31,3,10,12
Dinesh,D,Johnson,63,0,19,14
Patryck,D,Johnson,21,2,9,4
Ali,O,Davis,36,19,2,18
David,S,Williams,34,13,0,14
Ali,A,Johnson,53,1,14,15
Patryck,S,Davis,50,0,6,17
Ali,S,Williams,22,4,13,5
Ali,A,Johnson,27,7,10,15
Dinesh,O,Davis,52,16,14,19
Patryck,O,Davis,34,19,14,10
David,D,Davis,39,16,11,10
Ali,A,Williams,57,10,16,0
Patryck,O,Williams,19,3,16,8
Patryck,A,Williams,47,19,19,13
Patryck,S,Johnson,43,10,15,16
Patryck,S,Johnson,55,2,4,11
Ali,S,Smith,62,4,8,0
Dinesh,O,Davis,23,2,2,9
Patryck,A,Williams,59,16,12,15
Dinesh,O,Johnson,19,5,14,12
Ali,A,Johnson,43,18,14,0
Patryck,S,Williams,59,17,9,13
Dinesh,A,Johnson,22,10,1,2
David,S,Johnson,55,16,5,12
Ali,D,Smith,26,1,12,0
Ali,S,Smith,63,6,6,9
Patryck,O,Williams,52,19,3,15
Dinesh,A,Johnson,43,7,14,4
Patryck,S,Johnson,47,6,5,2
David,A,Davis,51,19,15,14
David,O,Johnson,61,15,3,11
Ali,A,Johnson,28,9,19,1
Patryck,O,Davis,50,10,17,14
David,D,Davis,33,18,15,11
David,S,Smith,64,2,0,6
Patryck,D,Johnson,63,16,18,6
Dinesh,A,Davis,56,3,1,15
David,S,Davis,52,11,13,4
David,D,Williams,44,10,5,13
Dinesh,S,Williams,25,14,8,15
Dinesh,S,Smith,19,15,8,12
Dinesh,A,Williams,62,2,12,9
Dinesh,D,Williams,59,0,15,12
David,S,Davis,39,2,8,4
Ali,O,Smith,33,5,10,1
Dinesh,A,Williams,52,11,8,3
David,S,Smith,20,5,13,4
Dinesh,D,Johnson,61,0,6,17
Ali,O,Davis,33,10,1,12
Dinesh,O,Smith,58,8,3,5
Patryck,O,Smith,32,9,15,6
Dinesh,O,Johnson,59,8,11,3
Dinesh,S,Williams,50,5,12,15
David,D,Smith,45,8,4,2
Patryck,A,Smith,44,0,14,9
Patryck,S,Johnson,44,19,7,15
David,A,Smith,62,11,17,9
David,S,Johnson,51,17,14,2
Patryck,O,Williams,21,19,5,4
David,O,Williams,25,3,19,4
David,S,Smith,36,17,3,4
Ali,A,Davis,39,5,6,1
David,O,Johnson,30,17,13,14
Ali,A,Davis,59,2,7,4
David,A,Smith,51,15,18,14
Ali,S,Davis,42,14,9,12
David,S,Williams,54,0,18,9
Patryck,D,Davis,51,19,8,11
Ali,S,Smith,25,8,15,10
David,D,Smith,25,14,15,16
Patryck,A,Smith,34,0,1,11
Patryck,S,Davis,59,18,5,1
David,A,Johnson,44,2,13,6
Ali,D,Williams,50,11,17,14
Ali,A,Williams,54,8,3,4
Patryck,D,Smith,58,0,8,13
David,O,Davis,19,10,18,16
Patryck,S,Williams,53,9,14,7
David,O,Smith,47,10,12,0
Dinesh,A,Smith,19,14,15,18
David,S,Davis,20,12,6,19
David,D,Johnson,48,6,3,14
Dinesh,O,Williams,39,17,14,6
Patryck,O,Johnson,52,17,2,5
Patryck,D,Williams,37,3,2,0
Ali,S,Johnson,41,11,6,13
Patryck,D,Williams,37,6,12,3
Ali,D,Johnson,42,16,19,1
Ali,D,Johnson,35,16,7,7
Ali,S,Williams,41,9,11,5
Dinesh,S,Johnson,42,2,11,16
Dinesh,A,Davis,32,16,10,0
Ali,S,Davis,19,16,6,6
David,S,Smith,61,3,12,3
Patryck,D,Smith,54,19,14,1
David,A,Johnson,20,19,6,17
David,O,Davis,32,0,9,15
Patryck,O,Williams,57,16,6,5
Patryck,A,Williams,44,12,14,12
David,D,Smith,50,3,5,0
Ali,O,Smith,19,1,3,12
Ali,S,Davis,47,4,11,2
Ali,A,Johnson,38,13,10,7
David,A,Davis,55,3,9,6
Patryck,S,Williams,49,15,14,11
Ali,O,Johnson,34,19,10,5
Patryck,A,Williams,32,15,5,3
David,S,Smith,22,19,18,2
Ali,S,Davis,48,2,15,3
Patryck,D,Williams,20,7,8,0
Ali,O,Davis,35,12,6,14
Dinesh,D,Johnson,18,6,4,19
Ali,O,Williams,38,19,1,12
Dinesh,O,Smith,60,5,10,18
Dinesh,O,Davis,38,4,7,13
Dinesh,S,Williams,61,2,6,8
Dinesh,D,Davis,51,2,13,17
Ali,A,Williams,43,13,12,3
Ali,D,Davis,60,6,16,14
David,A,Johnson,51,12,15,6
Patryck,O,Johnson,27,18,2,5
David,O,Williams,62,9,10,18
David,A,Williams,33,2,0,5
David,A,Davis,61,2,10,7
David,A,Johnson,34,3,10,8
Dinesh,O,Davis,38,19,19,12
David,D,Williams,22,14,10,19
Ali,D,Williams,63,13,7,9
Dinesh,O,Davis,50,4,14,4
David,D,Johnson,56,15,14,16
Patryck,O,Johnson,38,0,17,5
David,A,Smith,42,5,10,19
Patryck,S,Davis,61,9,8,18
David,A,Williams,60,6,8,2
Patryck,A,Davis,20,11,11,9
Ali,D,Smith,26,4,12,16
Dinesh,D,Smith,52,2,2,6
Patryck,O,Smith,18,13,3,19
Dinesh,S,Davis,26,12,16,3
Patryck,A,Smith,59,1,14,3
Dinesh,O,Johnson,51,10,13,16
Ali,D,Davis,30,19,12,12
Patryck,S,Davis,33,3,2,8
Dinesh,D,Smith,63,12,0,3
David,O,Davis,32,13,1,2
Patryck,A,Davis,64,5,1,17
Patryck,D,Smith,56,4,2,5
David,D,Williams,47,9,18,17
Dinesh,S,Smith,44,5,10,16
Ali,O,Williams,19,9,0,1
